care_z,poverty_z,inequal_z,spending_z,staffing_z
-0.37804651157671315,-0.8634650456141233,-0.9668062333640808,0.27920072435722476,1.8543533469159832
-0.7527123118182724,-0.44690492265220205,0.9498493739704524,1.9832498438974775,0.20020240849478094
0.9309670703223274,1.8489883016967479,0.36494368444650926,-0.11932873891228309,0.2858549845906077
1.238938672551636,1.8407681403548484,-1.2676266511047212,0.9276625797821896,1.2866308866971419
-0.6679951027136164,0.10499100022263563,-1.7942775005605882,-0.3238165209461998,-2.6264014926755515
-0.12900583842404295,-0.7865690996621532,-0.4406921120567303,-1.1188895246566395,-1.4537300941114049
0.37482573364066396,0.6300589729143107,-1.0185979196828516,-1.8743587680057832,0.39440808524425003
0.7710498875192726,1.6329346154947013,0.6059497398476378,1.5977013810977971,-0.55449939189011
0.6662749994487085,0.5954681247379648,-1.0208656108572869,-1.1209022997380873,1.5931964706906676
-1.996124385584956,-0.0732909197260494,0.30194701684026515,-0.8270245831973793,0.9290485497516264
0.5471558342882064,-0.5866301825197027,1.1830924210639981,2.4471499096025227,0.08822768452253482
-0.0840886147987342,-0.7664325334570168,-1.4881714504873018,0.581560018235551,1.394127193226645
-1.1367258180504445,-0.43589583663159204,-0.7323823801508206,-0.5503009264522931,1.0649448164401503
0.8076002936904978,0.5725003446128947,1.3148038177590384,0.40499898265633166,-0.2804852917952163
0.4944378341563078,1.6176955345156427,0.5641582260543768,-0.6465060189700984,-0.44455181687371115
-0.6409263340542382,-0.03772629177257997,-0.3396368778148424,0.3081997578269653,1.0287822073874942
-0.5542730323931923,-1.1394436559985026,-0.5699754027647499,1.0450490932842875,0.373983321297091
0.35915881930442,1.5236748053253524,-0.008768086692859167,0.9044998189382686,-0.41620100439554425
-1.351650848707994,-0.1293189997431162,-1.203262573848519,-0.09456106418700755,0.35601765578288336
-0.2608999921724194,0.5453304255976585,-0.9472795837308474,0.8960434478303186,1.1394962643137225
-1.0596762936646942,-0.6115359259149948,-0.04453788439399767,-0.14410619183018017,1.2231540700761772
0.12697394487900626,0.7850000241705419,0.4030368662132719,0.537924367299971,-0.39572395697279295
-0.697765128974043,1.9066383418763322,1.9142972898704298,-0.41146371597628784,-0.15204416082126013
0.9182593913004733,-1.189186990912431,0.5010032108964304,-1.7718452934652809,0.5021283396564193
0.2733452134499387,-0.5171031585834732,1.117234294135396,-0.16041528009181355,0.5000340133940876
2.866647592047661,0.10617855591732639,1.9660953704815092,-0.8517490118456532,0.23802596774819001
0.2519007587149295,-0.07415111708303321,-0.8705008632391401,-0.13491741000351604,0.5581034368316917
-0.11687445833621612,-0.6413522085972203,-0.39631376402670326,-0.20667953343326673,-1.1683437668521304
0.9664799686639074,0.741700668423042,1.5433145972116697,-0.22696587004004856,0.2693597240794953
0.03671648242418046,-0.23259770218015557,0.2333319357828043,-2.5133198928489584,-0.9613499728183346
1.3657552783338358,1.4015812331096513,-1.398163104469482,-0.467521775028675,-0.9750056422660474
-0.7217230146957974,-0.8339675810592413,-1.1657728117148405,1.2428986520825984,-0.6280153130205773
-0.8853388716995879,-0.2327957644190271,0.2416367907338048,0.4425803960796487,-0.6122542971617314
0.47618829263977513,-0.050298439431937444,0.29969502497991846,-0.299498339203087,0.599257873299468
-0.8227971867413516,-0.6722009441222506,-0.34137294206800345,0.31356617159539946,-1.234360307709296
-0.9031101580840827,-1.3808123250980968,0.26834118103949567,-0.31883535049931117,0.8475399253805346
0.46995866464916236,0.16590422634874047,1.3191773126788413,-0.9757486266983938,0.09543517013563854
1.487369867859754,-0.6150143140651305,2.20067258058517,-1.0597078477551587,0.454538949291072
1.6087878479957645,2.152627871462815,-0.5122041650653075,-1.1759989202593812,-0.43010540288881804
0.5175465019064829,-0.21056791119060178,0.8291483326052856,0.6021075907611472,0.12181451596046985
-0.3595504241901946,-1.3334408814815788,0.0207572524674752,-0.8656305578939931,-0.4009203299664519
-0.013784338420209825,-0.9493943264919262,1.7895236682083144,0.909143332687943,-1.4982108880343834
-0.327115374117336,-0.8583078681266767,0.7810930236786358,0.5173144357375402,0.6357317042747448
-2.23274872756865,-0.6265456975978844,-0.8241247615071967,-0.47965399580560986,-2.8596832708143434
-0.5648786850368197,-0.40420583840874724,-0.7549980510822887,-1.1415439489161727,1.055612920705759
0.09677037559832935,-1.6282436084188272,-0.43545634970834307,0.25146369823031134,-0.358032729791472
2.0869146131997702,0.5756489185809882,-0.7038552637167731,0.49388885876577493,-1.320130315239719
-1.0089881060306019,0.21258778947462514,-0.42744377417914325,1.727271455316191,-0.6682564019240902
-1.045143688080665,1.1825968424945195,-0.9001004443692369,0.9673239896160913,0.733498628921834
-1.0280806926501398,-1.8154746463710687,-0.1399164488940745,0.5004915009790059,-0.38520326708817404
