care_z,poverty_z,inequal_z,spending_z,staffing_z
-0.43386417977239433,-0.8820511056973399,-0.8763114333421662,1.5474081101149806,0.4001965450178848
1.631450747242447,-0.300520772654825,-1.1683709390959254,-0.09437529474455064,-2.546792880003449
-0.29268680396982444,0.9974134521813421,-0.25106066249695064,0.17715995602997472,-1.1194792852237694
1.8020354307957223,0.48372583628123,-0.15154968525040108,0.5589895903466557,-1.1510308271011946
-0.6796978375049297,-0.1588081386045539,0.38070492048623894,-2.0552797124873314,0.7108274574332616
0.06073423220897453,0.3464003241999299,-0.5838537025281872,-0.9550761760544265,1.802110528055379
-0.8411033454831196,1.3692823023267042,-1.3541006873284953,0.06287240323439791,0.503930496537986
-0.10371002849100204,-0.8855887142654182,1.6951771910829918,-0.029554747983164195,-0.3818420693116413
3.3371879575612278,0.7573394740328291,0.1455145076625839,-0.25163497864614076,1.0150155638616591
1.014871744546663,-0.6937678498966853,0.8048611339606233,-1.4396862735403704,-0.482284900273872
-0.4664289911077053,-1.6021372511828236,-0.028304129198146177,1.641272859502127,0.195703641674102
-0.4000280579873323,-0.13786879296992627,-0.11808257926042945,1.6011130323176381,-1.2247192776395666
-0.30078347827406143,-0.5603243901789516,-0.08876536973805176,0.006149396277996013,-0.009992699337695003
0.5446666533148955,0.88535263820833765,0.4081281241937269,0.24479575532774492,-1.3592735422997897
0.5347777739964934,0.9950467444431207,0.20349726877321414,-0.9641236677461035,-0.4926262527605014
1.570225591653878,-0.987592018437847,1.2298144798209028,-0.270975400145577,0.15384029667200005
0.470843291239955,-0.8545713079589397,0.6151106671087297,0.5722464442481127,-0.6373460919463073
-2.2939415790295152,-0.5147433999124966,-0.7889736975502661,0.36662654571975617,-0.33136334992196326
-0.16708654721271965,-0.4230344959517704,-1.0440515142266733,-0.6655711255436677,-0.616234764547034
0.44605310886426985,-1.079871355936559,-0.1077690940385771,0.3461226263297888,-0.005359879636112216
0.19170638234822526,0.29861180017404076,-0.3153813743882701,0.3124482588463112,-2.057929465999589
0.15659019155792184,0.03722494793868465,-0.024065836084873934,-0.35605119767957466,-0.6927991345979925
